landscaping chennai,landscaping chennai,en,service+geo,Specialist systems,Buildogram,Specialist systems,Chennai,Owner/business,Consideration,commercial-local,Organic + local pack,HIGH,HIGH,PENDING,PENDING — architecture decision,PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Delivery-model disclosure; no unsupported credentials,Directory,P1,PROVISIONAL — P0 AND DATA GATES PENDING,Chennai service hub,NOT_AUTHORISED — research only,Repository terminology,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",landscaping chennai,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",VALIDATED SEARCH VARIANT,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,,NO,NATURAL — standard head term,COMPATIBLE (subject to owner confirmation),HIGH,PENDING — cluster decision,Specialist systems,VALIDATED SEARCH VARIANT,Specialist,Building systems,Specialist systems,General service interest,General service interest / service+geo,84,Repository-derived phrase without SERP evidence,49,49,PLAUSIBLE HYPOTHESIS,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
apartments for rent in chennai,apartments for rent in chennai,en,property+geo,Property discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional-local,Organic + local,HIGH,MEDIUM,portal list page,portal locality hub (inventory-backed only),PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Verified availability + timestamp,Inventory integrity UNCONFIRMED,P1,PROVISIONAL — P0 AND DATA GATES PENDING,Portal locality hub,NOT_AUTHORISED — research only,Repository terminology,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",apartments for rent in chennai,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",VALIDATED SEARCH VARIANT,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,SEM:apartments rent,NO,NATURAL — standard head term,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,VALIDATED SEARCH VARIANT,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+geo,74,Repository-derived phrase without SERP evidence,49,49,PLAUSIBLE HYPOTHESIS,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
apartments for rent in chennai with 360 tour,apartments for rent in chennai with 360 tour,en,property+tour,360 tour discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional,Organic,MEDIUM,MEDIUM,portal listing,portal tour page,PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Crawlable tour content + fallback gallery,Tour rendering UNCONFIRMED (client-side only?),P2,PROVISIONAL — P0 AND DATA GATES PENDING,Portal tour page,NOT_AUTHORISED — research only,Repository terminology,Portal crawl (tour messaging),,Portal crawl (tour messaging),PLAUSIBLE RESEARCH HYPOTHESIS,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,,NO,PLAUSIBLE — needs SERP/autocomplete validation,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,PLAUSIBLE RESEARCH HYPOTHESIS,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+tour,52,Expert hypothesis without SERP validation,39,39,WEAK / MECHANICAL,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
flats for rent in chennai,flats for rent in chennai,en,property+geo,Property discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional-local,Organic + local,HIGH,MEDIUM,portal list page,portal locality hub (inventory-backed only),PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Verified availability + timestamp,Inventory integrity UNCONFIRMED,P1,PROVISIONAL — P0 AND DATA GATES PENDING,Portal locality hub,NOT_AUTHORISED — research only,Repository terminology,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",flats for rent in chennai,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",VALIDATED SEARCH VARIANT,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,SEM:flats rent,NO,NATURAL — standard head term,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,VALIDATED SEARCH VARIANT,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+geo,74,Repository-derived phrase without SERP evidence,49,49,PLAUSIBLE HYPOTHESIS,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
flats for rent in chennai with 360 tour,flats for rent in chennai with 360 tour,en,property+tour,360 tour discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional,Organic,MEDIUM,MEDIUM,portal listing,portal tour page,PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Crawlable tour content + fallback gallery,Tour rendering UNCONFIRMED (client-side only?),P2,PROVISIONAL — P0 AND DATA GATES PENDING,Portal tour page,NOT_AUTHORISED — research only,Repository terminology,Portal crawl (tour messaging),,Portal crawl (tour messaging),PLAUSIBLE RESEARCH HYPOTHESIS,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,,NO,PLAUSIBLE — needs SERP/autocomplete validation,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,PLAUSIBLE RESEARCH HYPOTHESIS,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+tour,52,Expert hypothesis without SERP validation,39,39,WEAK / MECHANICAL,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
houses for rent in chennai,houses for rent in chennai,en,property+geo,Property discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional-local,Organic + local,HIGH,MEDIUM,portal list page,portal locality hub (inventory-backed only),PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Verified availability + timestamp,Inventory integrity UNCONFIRMED,P1,PROVISIONAL — P0 AND DATA GATES PENDING,Portal locality hub,NOT_AUTHORISED — research only,Repository terminology,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",houses for rent in chennai,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",VALIDATED SEARCH VARIANT,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,SEM:houses rent,NO,NATURAL — standard head term,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,VALIDATED SEARCH VARIANT,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+geo,74,Repository-derived phrase without SERP evidence,49,49,PLAUSIBLE HYPOTHESIS,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
houses for rent in chennai with 360 tour,houses for rent in chennai with 360 tour,en,property+tour,360 tour discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional,Organic,MEDIUM,MEDIUM,portal listing,portal tour page,PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Crawlable tour content + fallback gallery,Tour rendering UNCONFIRMED (client-side only?),P2,PROVISIONAL — P0 AND DATA GATES PENDING,Portal tour page,NOT_AUTHORISED — research only,Repository terminology,Portal crawl (tour messaging),,Portal crawl (tour messaging),PLAUSIBLE RESEARCH HYPOTHESIS,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,,NO,PLAUSIBLE — needs SERP/autocomplete validation,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,PLAUSIBLE RESEARCH HYPOTHESIS,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+tour,52,Expert hypothesis without SERP validation,39,39,WEAK / MECHANICAL,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
independent houses for rent in chennai,independent houses for rent in chennai,en,property+geo,Property discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional-local,Organic + local,HIGH,MEDIUM,portal list page,portal locality hub (inventory-backed only),PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Verified availability + timestamp,Inventory integrity UNCONFIRMED,P1,PROVISIONAL — P0 AND DATA GATES PENDING,Portal locality hub,NOT_AUTHORISED — research only,Repository terminology,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",independent houses for rent in chennai,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",VALIDATED SEARCH VARIANT,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,SEM:houses independent rent,NO,NATURAL — standard head term,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,VALIDATED SEARCH VARIANT,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+geo,74,Repository-derived phrase without SERP evidence,49,49,PLAUSIBLE HYPOTHESIS,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
independent houses for rent in chennai with 360 tour,independent houses for rent in chennai with 360 tour,en,property+tour,360 tour discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional,Organic,MEDIUM,MEDIUM,portal listing,portal tour page,PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Crawlable tour content + fallback gallery,Tour rendering UNCONFIRMED (client-side only?),P2,PROVISIONAL — P0 AND DATA GATES PENDING,Portal tour page,NOT_AUTHORISED — research only,Repository terminology,Portal crawl (tour messaging),,Portal crawl (tour messaging),PLAUSIBLE RESEARCH HYPOTHESIS,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,,NO,PLAUSIBLE — needs SERP/autocomplete validation,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,PLAUSIBLE RESEARCH HYPOTHESIS,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+tour,52,Expert hypothesis without SERP validation,39,39,WEAK / MECHANICAL,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
villas for rent in chennai,villas for rent in chennai,en,property+geo,Property discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional-local,Organic + local,HIGH,MEDIUM,portal list page,portal locality hub (inventory-backed only),PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Verified availability + timestamp,Inventory integrity UNCONFIRMED,P1,PROVISIONAL — P0 AND DATA GATES PENDING,Portal locality hub,NOT_AUTHORISED — research only,Repository terminology,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",villas for rent in chennai,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",VALIDATED SEARCH VARIANT,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,SEM:rent villas,NO,NATURAL — standard head term,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,VALIDATED SEARCH VARIANT,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+geo,74,Repository-derived phrase without SERP evidence,49,49,PLAUSIBLE HYPOTHESIS,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
villas for rent in chennai with 360 tour,villas for rent in chennai with 360 tour,en,property+tour,360 tour discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional,Organic,MEDIUM,MEDIUM,portal listing,portal tour page,PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Crawlable tour content + fallback gallery,Tour rendering UNCONFIRMED (client-side only?),P2,PROVISIONAL — P0 AND DATA GATES PENDING,Portal tour page,NOT_AUTHORISED — research only,Repository terminology,Portal crawl (tour messaging),,Portal crawl (tour messaging),PLAUSIBLE RESEARCH HYPOTHESIS,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,,NO,PLAUSIBLE — needs SERP/autocomplete validation,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,PLAUSIBLE RESEARCH HYPOTHESIS,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+tour,52,Expert hypothesis without SERP validation,39,39,WEAK / MECHANICAL,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
studio apartments for rent in chennai,studio apartments for rent in chennai,en,property+geo,Property discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional-local,Organic + local,HIGH,MEDIUM,portal list page,portal locality hub (inventory-backed only),PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Verified availability + timestamp,Inventory integrity UNCONFIRMED,P1,PROVISIONAL — P0 AND DATA GATES PENDING,Portal locality hub,NOT_AUTHORISED — research only,Repository terminology,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",studio apartments for rent in chennai,"Buildogram data/services.js, data/seo/*, live nav + portal category pages",VALIDATED SEARCH VARIANT,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,SEM:apartments rent studio,NO,NATURAL — standard head term,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,VALIDATED SEARCH VARIANT,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+geo,74,Repository-derived phrase without SERP evidence,49,49,PLAUSIBLE HYPOTHESIS,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
studio apartments for rent in chennai with 360 tour,studio apartments for rent in chennai with 360 tour,en,property+tour,360 tour discovery,Tolet Board Chennai,Property rent,Chennai,Tenant/buyer,Consideration,transactional,Organic,MEDIUM,MEDIUM,portal listing,portal tour page,PENDING_GSC,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_VALIDATED_PROVIDER,PENDING_GSC/PENDING_GA4/PENDING_GBP/PENDING_BING,Crawlable tour content + fallback gallery,Tour rendering UNCONFIRMED (client-side only?),P2,PROVISIONAL — P0 AND DATA GATES PENDING,Portal tour page,NOT_AUTHORISED — research only,Repository terminology,Portal crawl (tour messaging),,Portal crawl (tour messaging),PLAUSIBLE RESEARCH HYPOTHESIS,NOT_PERFORMED,NOT_PERFORMED,NOT_PERFORMED (target: Chennai),NOT_PERFORMED (target: en/ta),NOT_PERFORMED (target: mobile+desktop),,,NO,PLAUSIBLE — needs SERP/autocomplete validation,CONDITIONAL — delivery model unconfirmed,HIGH,PENDING — cluster decision,Property rent,PLAUSIBLE RESEARCH HYPOTHESIS,Property,Rental discovery,Property rent,Rental property seeking,Rental property seeking / property+tour,52,Expert hypothesis without SERP validation,39,39,WEAK / MECHANICAL,EVIDENCE-BACKED (02b),N/A — not a materials query,,,
